case_id;operation;timestamp
4100;Create;09/28/2017 11:56:51
1787;Create;09/28/2017 11:56:51
3231;Delete;09/21/2017 15:19:04
3231;Delete;09/27/2017 09:05:15
3231;Open;9.8.2017 10:24
3231;Delete;09/21/2017 15:19:04
3231;Delete;09/21/2017 15:19:04
3231;Open;09/21/2017 15:22:23
3231;Open;9.8.2017 10:24
3231;Delete;09/21/2017 15:19:04
3231;Open;09/21/2017 15:22:12
3231;Delete;09/27/2017 09:05:15
2234;Open;09/23/2017 09:16:44
2234;Open;09/23/2017 09:13:19
2234;Open;09/23/2017 09:35:02
4683;Open;09/23/2017 13:20:47
2919;Create;09/22/2017 13:49:28
2919;Delete;09/22/2017 13:49:28
4024;Delete;09/23/2017 07:56:21
1568;Open;09/23/2017 10:07:29
1568;Open;09/22/2017 13:50:46
1568;Open;09/23/2017 10:02:37
1568;Open;09/23/2017 10:04:27
1568;Open;09/23/2017 09:44:13
1568;Open;09/23/2017 09:15:09
1568;Open;09/22/2017 13:49:22
1568;Open;09/23/2017 10:00:01
1568;Open;09/23/2017 10:07:22
2008;Open;09/23/2017 09:13:31
2008;Open;09/23/2017 12:30:54
2008;Open;09/23/2017 13:33:46
655;Open;09/23/2017 08:59:06
655;Open;09/23/2017 08:59:11
655;Open;09/23/2017 13:47:51
655;Open;09/23/2017 07:38:44
655;Open;09/22/2017 14:57:31
655;Open;09/23/2017 07:38:44
655;Open;09/22/2017 14:57:31
655;Open;09/23/2017 13:54:24
655;Open;09/23/2017 13:19:52
655;Open;09/23/2017 13:18:54
655;Open;09/23/2017 13:47:52
655;Open;09/22/2017 14:01:26
655;Open;09/22/2017 14:01:26
655;Open;09/23/2017 13:18:56
655;Open;09/23/2017 13:54:24
655;Open;09/22/2017 14:26:27
655;Open;09/23/2017 13:38:59
655;Open;09/23/2017 14:19:44
655;Open;09/23/2017 14:19:44
655;Open;09/22/2017 14:35:28
655;Open;09/22/2017 14:35:28
655;Open;09/22/2017 14:26:27
4592;Open;09/23/2017 13:20:24
4246;Open;09/23/2017 12:19:28
4246;Open;09/23/2017 12:48:16
197;Create;09/22/2017 14:57:57
3154;Open;09/23/2017 13:39:00
702;Create;09/23/2017 09:58:37
702;Delete;09/23/2017 09:58:37
402;Create;09/23/2017 12:12:50
402;Create;09/23/2017 12:16:56
402;Create;09/23/2017 13:03:11
402;Create;09/23/2017 13:21:21
402;Create;09/23/2017 12:19:05
402;Create;09/23/2017 12:00:06
851;Open;09/22/2017 10:31:15
851;Open;09/28/2017 08:48:31
851;Open;09/24/2017 12:56:06
1934;Delete;09/22/2017 13:51:19
1934;Move;09/22/2017 13:51:18
1786;Create;09/28/2017 11:56:44
3195;Open;09/22/2017 10:01:23
3195;Open;09/22/2017 09:26:27
3195;Delete;09/21/2017 15:19:04
3195;Open;09/21/2017 15:22:15
3195;Delete;09/21/2017 15:19:04
3195;Open;9.8.2017 10:24
988;Copy;9.10.2017 8:37
988;Open;09/13/2017 09:15:47
988;Open;09/13/2017 09:19:24
988;Copy;9.8.2017 7:49
988;Copy;9.8.2017 7:51
988;Open;09/14/2017 12:27:02
988;Copy;09/22/2017 14:21:54
988;Delete;09/14/2017 08:58:12
988;Delete;9.8.2017 8:24
988;Copy;9.8.2017 8:24
988;Copy;9.8.2017 8:15
988;Open;09/13/2017 09:15:56
988;Copy;9.9.2017 11:53
988;Copy;9.9.2017 11:54
988;Copy;09/24/2017 09:04:09
988;Delete;9.10.2017 10:57
988;Copy;09/13/2017 08:32:58
988;Copy;09/13/2017 08:37:26
988;Copy;9.10.2017 8:40
988;Copy;09/17/2017 11:34:42
988;Copy;09/14/2017 08:06:25
988;Copy;9.10.2017 8:44
988;Copy;9.8.2017 8:15
988;Copy;9.8.2017 7:48
988;Copy;9.8.2017 7:48
988;Delete;9.8.2017 8:16
988;Delete;9.10.2017 11:02
988;Copy;9.10.2017 11:02
988;Copy;9.10.2017 8:46
988;Copy;9.10.2017 8:52
988;Copy;9.9.2017 12:38
988;Copy;9.8.2017 7:47
988;Copy;9.8.2017 7:48
988;Copy;9.8.2017 7:48
988;Copy;9.8.2017 7:47
988;Copy;9.9.2017 13:41
988;Open;9.10.2017 11:07
988;Copy;9.10.2017 11:10
988;Delete;9.10.2017 11:31
988;Copy;9.10.2017 10:57
988;Delete;09/24/2017 09:04:17
988;Open;09/14/2017 12:24:56
988;Open;09/23/2017 11:55:23
1865;Copy;9.8.2017 7:49
1865;Copy;9.8.2017 7:51
1865;Delete;9.8.2017 8:24
1865;Copy;9.8.2017 8:15
1865;Copy;9.9.2017 11:54
1865;Copy;9.9.2017 12:01
1865;Delete;9.10.2017 10:57
1865;Copy;09/17/2017 11:34:42
1865;Delete;09/14/2017 08:58:12
1865;Copy;09/14/2017 08:06:25
1865;Copy;9.10.2017 8:44
1865;Copy;9.10.2017 8:40
1865;Copy;9.8.2017 8:15
1865;Copy;9.8.2017 8:24
1865;Copy;9.8.2017 7:48
1865;Copy;9.8.2017 7:48
1865;Delete;9.8.2017 8:16
1865;Delete;9.10.2017 11:02
1865;Copy;9.10.2017 11:02
1865;Copy;9.8.2017 7:48
1865;Copy;9.8.2017 7:47
1865;Copy;9.8.2017 7:48
1865;Copy;9.8.2017 7:32
1865;Copy;9.8.2017 7:47
1865;Copy;9.9.2017 13:41
1865;Delete;9.10.2017 11:31
1865;Copy;9.10.2017 10:57
1865;Delete;09/24/2017 09:04:17
1865;Copy;09/24/2017 09:04:09
1865;Open;09/23/2017 11:59:59
1704;Open;09/23/2017 12:30:54
1704;Open;09/23/2017 13:33:57
1704;Open;09/23/2017 09:13:31
2516;Open;9.5.2017 3:57
2516;Delete;09/17/2017 09:31:27
2516;Delete;09/17/2017 09:31:27
2516;Open;09/21/2017 15:22:20
2516;Open;09/21/2017 15:23:07
2516;Delete;09/21/2017 15:19:04
2516;Open;09/22/2017 10:01:24
2516;Delete;09/21/2017 15:19:04
3872;Open;09/21/2017 15:24:31
4469;Copy;09/14/2017 08:16:30
3630;Delete;09/22/2017 14:27:09
209;Create;09/22/2017 14:01:32
209;Open;09/22/2017 14:01:32
209;Open;09/22/2017 14:01:33
3625;Open;09/23/2017 12:19:41
3625;Open;09/23/2017 12:48:28
4586;Delete;09/27/2017 09:05:18
4690;Open;09/23/2017 13:20:48
4050;Delete;09/23/2017 10:07:24
4050;Create;09/23/2017 10:07:21
3005;Create;09/14/2017 13:29:08
3246;Delete;09/21/2017 15:19:00
4381;Copy;09/14/2017 08:16:30
4382;Copy;09/14/2017 08:16:30
2113;Open;09/23/2017 12:19:27
2113;Create;09/23/2017 08:29:27
2113;Open;09/23/2017 12:48:14
5481;Copy;09/14/2017 08:16:30
5482;Copy;09/14/2017 08:16:30
5483;Copy;09/14/2017 08:16:30
573;Open;09/22/2017 13:51:02
573;Open;09/23/2017 10:02:40
3198;Delete;9.6.2017 14:20
2252;Delete;09/21/2017 15:19:04
2252;Delete;09/21/2017 15:19:04
2252;Delete;09/27/2017 09:05:15
2252;Open;09/21/2017 15:22:04
2252;Open;09/21/2017 15:22:14
2252;Delete;09/21/2017 15:19:04
2252;Delete;09/21/2017 15:19:04
2252;Delete;09/27/2017 09:05:16
4797;Copy;09/14/2017 08:16:30
4797;Copy;09/22/2017 13:23:25
4798;Copy;09/14/2017 08:16:30
4798;Copy;09/22/2017 13:23:25
4799;Copy;09/14/2017 08:16:30
4799;Copy;09/22/2017 13:23:25
4800;Copy;09/14/2017 08:16:30
4800;Copy;09/22/2017 13:23:25
1826;Open;09/23/2017 09:59:57
1826;Open;09/22/2017 13:50:07
1826;Open;09/22/2017 13:45:29
1826;Open;09/23/2017 10:04:22
127;Delete;09/27/2017 09:17:58
127;Copy;09/27/2017 09:06:40
127;Delete;09/27/2017 09:10:57
127;Copy;09/27/2017 09:18:33
127;Copy;09/27/2017 09:09:44
127;Copy;09/27/2017 09:44:00
127;Open;09/29/2017 10:12:41
127;Open;09/24/2017 09:51:27
127;Delete;09/27/2017 09:09:54
127;Copy;09/27/2017 09:17:54
127;Copy;09/24/2017 11:51:29
127;Delete;09/24/2017 11:56:06
127;Copy;09/24/2017 11:56:02
127;Open;09/24/2017 09:12:08
127;Open;09/24/2017 09:10:46
127;Delete;09/27/2017 09:09:47
127;Open;09/24/2017 09:05:04
127;Copy;09/27/2017 09:09:39
127;Open;09/24/2017 09:20:01
127;Open;09/24/2017 09:26:28
127;Open;09/24/2017 09:13:46
127;Open;09/24/2017 09:07:42
127;Delete;09/24/2017 11:58:43
127;Copy;09/24/2017 12:01:55
127;Copy;09/24/2017 11:31:44
127;Delete;09/24/2017 11:31:54
127;Copy;09/27/2017 09:43:57
127;Copy;09/27/2017 09:16:15
127;Delete;09/27/2017 09:16:32
127;Copy;09/27/2017 09:17:41
127;Delete;09/27/2017 09:18:37
127;Copy;09/24/2017 10:36:57
127;Delete;09/24/2017 10:37:12
127;Copy;09/27/2017 09:07:10
127;Copy;09/27/2017 09:08:25
4231;Open;09/23/2017 10:04:27
4231;Open;09/23/2017 09:44:13
4231;Open;09/22/2017 13:50:46
4231;Open;09/23/2017 10:02:37
4231;Open;09/23/2017 09:15:08
4231;Open;09/22/2017 13:49:21
4231;Open;09/23/2017 10:00:00
4231;Open;09/23/2017 10:07:22
4231;Open;09/23/2017 10:07:28
2940;Open;09/23/2017 09:58:31
2940;Create;09/23/2017 09:58:21
2940;Delete;09/23/2017 09:58:31
1372;Create;09/23/2017 07:55:44
1372;Open;09/23/2017 07:57:58
1372;Open;09/23/2017 07:56:03
1372;Open;09/23/2017 07:55:45
2182;Open;09/23/2017 13:33:57
2182;Open;09/23/2017 12:30:54
2182;Open;09/23/2017 09:13:32
4565;Open;09/21/2017 15:23:19
155;Open;09/23/2017 10:02:46
155;Open;09/23/2017 12:30:54
155;Open;09/23/2017 09:13:31
155;Open;09/23/2017 13:33:52
155;Open;09/22/2017 13:50:59
3027;Rename;9.8.2017 10:57
2563;Create;09/28/2017 11:56:53
4329;Copy;09/14/2017 08:16:30
4329;Copy;9.10.2017 12:49
459;Open;09/22/2017 14:29:49
459;Open;09/23/2017 12:19:19
459;Open;09/22/2017 14:35:38
459;Open;09/23/2017 13:18:58
459;Open;09/23/2017 12:48:05
459;Open;09/23/2017 08:58:02
1444;Open;09/23/2017 10:02:47
1444;Open;09/23/2017 09:13:31
1444;Open;09/23/2017 12:30:54
1444;Open;09/23/2017 13:33:46
2426;Copy;09/14/2017 08:16:30
2427;Copy;09/14/2017 08:16:30
3177;Copy;09/14/2017 08:16:30
3179;Copy;09/14/2017 08:16:30
4008;Copy;09/14/2017 08:16:30
1572;Delete;09/23/2017 07:56:21
4360;Delete;9.10.2017 13:04
4038;Open;09/23/2017 09:33:46
3456;Open;09/23/2017 12:48:26
3456;Open;09/23/2017 12:19:39
1570;Open;09/23/2017 12:48:14
1570;Open;09/23/2017 12:19:27
867;Rename;09/24/2017 13:35:32
658;Delete;09/24/2017 14:54:38
658;Open;09/24/2017 13:35:32
658;Delete;09/24/2017 14:15:59
658;Open;09/24/2017 14:17:26
658;Open;09/24/2017 14:17:32
658;Copy;09/24/2017 14:17:31
658;Open;09/24/2017 14:26:45
658;Copy;09/24/2017 14:26:46
658;Create;09/24/2017 13:35:35
658;Open;09/24/2017 13:36:07
1033;Rename;09/14/2017 13:29:30
5239;Create;09/14/2017 13:29:28
5318;Open;09/23/2017 09:33:46
2818;Delete;09/23/2017 08:24:06
3080;Open;09/23/2017 10:02:37
3080;Open;09/23/2017 10:04:27
3080;Open;09/23/2017 09:15:12
3080;Open;09/23/2017 10:07:29
3080;Open;09/22/2017 13:50:48
3080;Open;09/22/2017 13:49:23
3080;Open;09/23/2017 10:07:22
3080;Open;09/23/2017 10:00:01
3080;Open;09/23/2017 09:44:14
2230;Delete;09/22/2017 13:49:36
2230;Create;09/22/2017 13:49:36
2664;Open;09/23/2017 12:19:42
2664;Open;09/23/2017 13:54:17
2664;Open;09/23/2017 12:19:44
2664;Open;09/23/2017 12:48:29
2664;Open;09/23/2017 12:48:32
3491;Delete;09/27/2017 09:05:14
15;Copy;09/14/2017 08:16:30
15;Open;9.7.2017 10:41
15;Open;9.7.2017 9:32
15;Open;9.7.2017 9:32
15;Open;9.7.2017 9:29
15;Open;9.7.2017 9:28
15;Copy;09/14/2017 08:16:30
15;Open;9.7.2017 10:41
15;Open;9.7.2017 9:47
15;Copy;09/22/2017 13:23:25
15;Copy;09/14/2017 08:16:30
15;Open;09/14/2017 08:13:56
15;Open;9.7.2017 13:15
15;Open;9.7.2017 10:16
15;Open;9.7.2017 9:31
15;Copy;09/14/2017 08:16:30
154;Open;09/23/2017 10:02:46
154;Open;09/23/2017 12:30:54
154;Open;09/23/2017 09:13:31
154;Open;09/23/2017 13:33:52
154;Open;09/22/2017 13:50:59
4956;Move;09/24/2017 11:30:51
4345;Copy;09/14/2017 08:16:30
2354;Delete;09/21/2017 15:19:00
4505;Move;09/24/2017 11:30:51
556;Delete;09/22/2017 14:27:09
264;Create;09/23/2017 09:56:14
264;Open;09/23/2017 09:56:11
264;Open;09/23/2017 09:16:29
264;Open;09/23/2017 09:39:33
264;Create;09/23/2017 09:39:35
264;Create;09/23/2017 09:43:13
264;Open;09/23/2017 09:04:33
264;Create;09/23/2017 09:08:36
264;Open;09/23/2017 09:08:34
264;Open;09/23/2017 09:33:46
264;Open;09/23/2017 10:17:05
264;Create;09/23/2017 12:20:36
264;Create;09/23/2017 10:17:07
264;Open;09/23/2017 12:20:33
264;Create;09/23/2017 09:33:49
264;Open;09/23/2017 09:43:11
264;Create;09/23/2017 09:16:32
264;Create;09/23/2017 09:22:50
264;Open;09/23/2017 09:22:47
264;Create;09/23/2017 09:36:49
264;Open;09/23/2017 09:36:47
264;Create;09/23/2017 09:20:04
264;Open;09/23/2017 09:20:01
264;Open;09/23/2017 09:03:17
264;Create;09/23/2017 09:03:23
4088;Create;09/23/2017 09:58:36
4088;Delete;09/23/2017 09:58:36
2855;Open;09/23/2017 09:58:30
2855;Create;09/23/2017 09:58:21
2855;Delete;09/23/2017 09:58:30
559;Create;09/23/2017 10:07:21
559;Delete;09/23/2017 10:07:24
3137;Open;09/23/2017 09:14:39
3137;Open;09/22/2017 13:50:43
3137;Open;09/23/2017 10:04:26
3137;Open;09/23/2017 10:02:37
3137;Open;09/23/2017 10:07:27
3137;Open;09/23/2017 10:07:22
3137;Open;09/23/2017 09:44:09
3137;Open;09/22/2017 13:49:18
3137;Open;09/23/2017 10:00:00
2538;Create;09/23/2017 10:07:19
2538;Open;09/23/2017 10:07:34
2538;Delete;09/23/2017 10:07:19
2422;Open;09/23/2017 10:07:28
2422;Open;09/23/2017 10:00:00
2422;Open;09/23/2017 10:07:22
2422;Open;09/22/2017 13:49:21
2422;Open;09/23/2017 09:15:05
2422;Open;09/23/2017 10:02:37
2422;Open;09/22/2017 13:50:45
2422;Open;09/23/2017 09:44:13
2422;Open;09/23/2017 10:04:27
2946;Delete;09/23/2017 09:55:42
2946;Open;09/23/2017 09:35:04
3798;Delete;09/23/2017 09:55:42
2448;Open;09/23/2017 10:07:27
2448;Open;09/22/2017 13:50:43
2448;Open;09/23/2017 10:00:00
2448;Open;09/22/2017 13:49:17
2448;Open;09/23/2017 09:14:37
2448;Open;09/23/2017 09:44:08
2448;Open;09/23/2017 10:04:26
2448;Open;09/23/2017 10:02:37
2448;Open;09/23/2017 10:07:22
3993;Delete;09/22/2017 13:49:31
3993;Create;09/22/2017 13:49:27
3993;Open;09/22/2017 13:49:31
5320;Open;09/23/2017 09:33:46
3354;Delete;09/27/2017 09:39:58
3354;Open;09/27/2017 08:41:02
3354;Create;09/27/2017 08:40:40
3354;Open;09/27/2017 09:30:25
3354;Rename;09/27/2017 09:30:32
3354;Create;09/27/2017 09:30:25
3354;Delete;09/27/2017 08:40:40
3354;Open;09/27/2017 08:41:09
4604;Delete;09/22/2017 07:42:34
4931;Delete;09/22/2017 10:00:03
3475;Open;09/23/2017 12:19:45
3475;Open;09/23/2017 12:48:33
3473;Open;09/23/2017 12:19:45
3473;Open;09/23/2017 12:48:33
5561;Open;09/22/2017 13:28:15
5421;Delete;09/23/2017 08:24:06
2977;Open;09/28/2017 09:01:58
2977;Open;09/22/2017 10:41:09
2977;Open;09/24/2017 13:01:06
3476;Open;09/23/2017 12:19:45
3476;Open;09/23/2017 12:48:34
2033;Open;09/23/2017 08:58:02
2033;Open;09/22/2017 14:29:48
2033;Open;09/22/2017 14:35:37
2033;Open;09/23/2017 13:18:53
2033;Open;09/23/2017 12:19:13
2033;Open;09/23/2017 12:47:58
3280;Delete;09/22/2017 10:00:03
4734;Delete;09/22/2017 14:27:09
5182;Create;09/28/2017 11:56:24
3567;Open;09/22/2017 09:26:24
3567;Open;9.8.2017 10:24
3567;Open;09/21/2017 15:22:30
3567;Open;09/22/2017 10:01:22
3567;Delete;09/21/2017 15:19:04
3567;Delete;09/21/2017 15:19:04
1192;Open;09/22/2017 13:49:19
1192;Open;09/23/2017 10:07:28
1192;Open;09/22/2017 13:50:43
1192;Open;09/23/2017 10:04:26
1192;Open;09/23/2017 10:02:37
1192;Open;09/23/2017 09:14:48
1192;Open;09/23/2017 10:07:22
1192;Open;09/23/2017 09:44:11
1192;Open;09/23/2017 10:00:00
3334;Open;09/23/2017 09:15:09
3334;Open;09/23/2017 10:04:27
3334;Open;09/23/2017 09:44:13
3334;Open;09/22/2017 13:50:46
3334;Open;09/22/2017 13:49:22
3334;Open;09/23/2017 10:07:22
3334;Open;09/23/2017 10:02:37
3334;Open;09/23/2017 10:00:01
3334;Open;09/23/2017 10:07:29
828;Open;09/23/2017 13:06:31
3427;Open;09/23/2017 12:19:31
3427;Open;09/23/2017 12:48:19
1737;Delete;09/21/2017 15:19:04
1737;Open;09/21/2017 15:22:00
1737;Delete;09/21/2017 15:19:04
1737;Delete;09/21/2017 15:19:04
1737;Delete;09/21/2017 15:19:04
1737;Delete;09/27/2017 09:05:16
1737;Open;09/21/2017 15:22:14
1737;Delete;09/27/2017 09:05:15
2460;Delete;09/23/2017 09:58:27
2460;Open;09/23/2017 09:58:27
2460;Create;09/23/2017 09:58:27
4732;Delete;09/22/2017 14:27:09
2972;Open;09/22/2017 13:50:34
2972;Open;09/23/2017 09:15:19
3281;Open;09/22/2017 13:50:47
3281;Open;09/22/2017 13:49:23
3281;Open;09/23/2017 09:44:14
3281;Open;09/23/2017 10:02:37
3281;Open;09/23/2017 10:04:27
3281;Open;09/23/2017 09:15:11
3281;Open;09/23/2017 10:07:29
3281;Open;09/23/2017 10:07:22
3281;Open;09/23/2017 10:00:01
844;Move;09/23/2017 09:58:29
844;Create;09/23/2017 09:58:29
844;Create;09/22/2017 13:49:32
844;Move;09/22/2017 13:49:32
2184;Open;09/23/2017 13:33:57
2184;Open;09/23/2017 12:30:54
2184;Open;09/23/2017 09:13:32
2500;Delete;09/17/2017 09:31:27
2925;Open;09/22/2017 13:49:29
2925;Create;09/22/2017 13:49:26
2925;Delete;09/22/2017 13:49:29
903;Create;09/22/2017 13:49:28
903;Open;09/22/2017 13:49:24
903;Open;09/22/2017 13:49:24
903;Create;09/23/2017 09:58:22
903;Create;09/22/2017 13:49:28
903;Open;09/23/2017 09:58:19
903;Open;09/23/2017 09:58:19
903;Create;09/23/2017 09:58:25
330;Delete;09/21/2017 15:19:04
330;Open;9.8.2017 10:24
330;Delete;09/21/2017 15:19:04
330;Delete;09/27/2017 09:05:15
330;Delete;09/21/2017 15:19:04
330;Delete;09/27/2017 09:05:15
330;Open;09/21/2017 15:22:29
330;Open;9.8.2017 10:24
330;Open;09/21/2017 15:22:11
330;Delete;09/21/2017 15:19:04
4112;Create;09/28/2017 11:56:52
4457;Copy;09/14/2017 08:16:30
2724;Open;09/23/2017 13:18:54
2724;Open;09/23/2017 12:47:01
2724;Open;09/23/2017 12:19:42
2724;Open;09/23/2017 08:58:01
2724;Open;09/23/2017 08:31:08
669;Open;09/23/2017 12:48:29
669;Open;09/23/2017 12:19:42
307;Open;09/23/2017 12:19:42
307;Open;09/23/2017 13:18:54
307;Open;09/23/2017 12:47:01
307;Open;09/23/2017 08:58:01
2984;Open;09/28/2017 09:02:10
2984;Open;09/22/2017 10:41:11
2984;Open;09/24/2017 13:01:14
5054;Delete;09/22/2017 11:30:22
5054;Create;09/22/2017 10:33:13
5054;Create;09/22/2017 11:30:51
2979;Move;09/24/2017 11:30:51
2979;Move;09/24/2017 11:30:51
1061;Open;09/23/2017 09:58:26
1061;Open;09/23/2017 10:19:05
1061;Open;09/23/2017 08:59:31
1083;Open;09/23/2017 09:58:26
1083;Open;09/23/2017 10:19:05
1083;Open;09/23/2017 08:59:30
3022;Open;09/22/2017 13:49:21
3022;Open;09/23/2017 09:44:13
3022;Open;09/23/2017 10:04:27
3022;Open;09/23/2017 09:15:08
3022;Open;09/23/2017 10:02:37
3022;Open;09/23/2017 10:00:00
3022;Open;09/23/2017 10:07:22
3022;Open;09/23/2017 10:07:28
3022;Open;09/22/2017 13:50:46
4030;Create;09/22/2017 10:19:26
1862;Delete;09/22/2017 10:18:55
11;Copy;09/14/2017 08:16:30
11;Open;09/20/2017 10:46:34
11;Copy;09/20/2017 10:46:34
11;Move;09/14/2017 13:59:17
11;Move;09/14/2017 13:59:42
11;Delete;09/14/2017 14:00:08
11;Delete;9.10.2017 7:49
11;Delete;9.7.2017 12:48
11;Delete;9.10.2017 7:49
11;Copy;09/20/2017 14:34:50
11;Copy;09/17/2017 09:51:59
11;Delete;9.10.2017 7:49
11;Delete;9.10.2017 7:50
11;Open;09/20/2017 10:46:35
11;Move;09/14/2017 13:46:22
11;Move;09/14/2017 13:47:31
11;Move;9.7.2017 12:35
11;Copy;09/24/2017 12:40:51
11;Open;09/21/2017 15:20:10
11;Open;09/14/2017 12:27:39
11;Move;09/14/2017 12:21:39
11;Move;09/14/2017 12:21:40
11;Move;09/14/2017 12:26:52
11;Delete;09/15/2017 08:58:44
11;Delete;09/28/2017 09:54:12
12;Copy;09/14/2017 08:16:30
12;Delete;9.8.2017 7:26
12;Delete;9.8.2017 7:26
12;Delete;9.10.2017 7:49
12;Delete;9.10.2017 7:50
12;Delete;9.10.2017 7:49
12;Open;09/14/2017 08:19:00
12;Open;09/14/2017 08:19:53
12;Copy;9.8.2017 7:25
12;Copy;09/17/2017 09:51:59
12;Move;09/14/2017 13:59:17
12;Move;09/14/2017 13:59:42
12;Open;9.10.2017 6:34
12;Open;9.9.2017 16:34
12;Delete;09/17/2017 10:41:40
12;Delete;9.10.2017 6:55
12;Open;9.10.2017 5:04
12;Open;9.10.2017 6:04
12;Open;9.10.2017 3:04
12;Open;9.10.2017 3:34
12;Open;9.10.2017 4:34
12;Open;9.9.2017 23:04
12;Open;9.9.2017 23:34
12;Open;9.10.2017 1:04
12;Open;9.10.2017 1:34
12;Open;9.10.2017 0:04
12;Open;9.10.2017 0:34
12;Open;9.10.2017 2:34
12;Open;9.9.2017 17:04
12;Open;9.9.2017 17:34
12;Open;9.9.2017 18:04
12;Open;9.9.2017 13:16
12;Open;9.9.2017 13:27
12;Open;9.9.2017 13:40
12;Copy;9.8.2017 7:25
12;Delete;09/14/2017 14:00:08
12;Open;9.10.2017 4:04
12;Delete;9.10.2017 7:49
12;Move;09/14/2017 13:47:37
12;Move;9.9.2017 12:56
12;Open;9.9.2017 12:56
12;Copy;09/24/2017 12:40:59
12;Delete;9.8.2017 7:26
12;Copy;9.8.2017 7:25
12;Open;9.9.2017 19:04
12;Open;9.9.2017 22:34
12;Open;9.10.2017 2:04
12;Open;9.10.2017 5:34
12;Open;9.9.2017 13:19
12;Open;9.9.2017 13:22
12;Open;9.9.2017 16:04
12;Open;9.9.2017 19:34
12;Open;9.9.2017 20:04
12;Open;9.9.2017 20:34
12;Open;9.9.2017 21:04
12;Open;9.9.2017 21:34
12;Open;9.9.2017 18:34
12;Open;9.9.2017 14:07
12;Open;9.9.2017 15:04
12;Open;9.9.2017 15:34
12;Open;9.7.2017 13:36
12;Delete;09/17/2017 09:31:27
12;Move;09/14/2017 12:26:52
12;Delete;09/15/2017 08:58:44
12;Delete;09/28/2017 09:54:12
1393;Delete;9.10.2017 7:49
1393;Delete;9.10.2017 7:49
1393;Copy;09/17/2017 09:51:59
1393;Copy;9.10.2017 11:37
1393;Delete;9.7.2017 13:14
1393;Open;09/22/2017 09:05:42
1393;Delete;9.10.2017 7:49
1393;Delete;9.10.2017 7:50
1393;Copy;09/14/2017 08:16:30
1393;Move;09/14/2017 13:55:28
1393;Delete;9.10.2017 11:46
1393;Copy;9.7.2017 13:11
1393;Move;9.7.2017 13:11
1393;Move;09/14/2017 12:26:52
1393;Delete;09/15/2017 08:58:44
1393;Delete;09/28/2017 09:54:12
3827;Create;09/15/2017 11:39:30
3827;Delete;09/15/2017 11:39:48
13;Copy;09/14/2017 08:16:30
13;Delete;9.8.2017 7:26
13;Open;09/20/2017 10:42:08
13;Open;09/17/2017 10:07:34
13;Move;09/17/2017 10:41:46
13;Open;09/17/2017 10:41:46
13;Delete;09/20/2017 09:38:02
13;Open;09/17/2017 10:43:08
13;Open;09/17/2017 10:44:57
13;Open;09/17/2017 10:47:30
13;Open;09/17/2017 12:11:49
13;Move;09/17/2017 09:46:20
13;Open;09/17/2017 09:46:21
13;Copy;09/17/2017 09:51:59
13;Delete;9.10.2017 7:49
13;Open;09/17/2017 10:54:44
13;Open;09/17/2017 11:09:13
13;Delete;9.10.2017 7:49
13;Delete;09/20/2017 10:45:29
13;Open;09/20/2017 08:31:28
13;Delete;9.8.2017 7:26
13;Delete;09/20/2017 10:45:38
13;Delete;9.10.2017 7:49
13;Copy;9.7.2017 13:13
13;Delete;9.7.2017 13:14
13;Open;09/17/2017 11:38:11
13;Open;09/20/2017 08:50:42
13;Open;09/20/2017 09:33:31
13;Delete;9.10.2017 7:50
13;Copy;9.10.2017 7:40
13;Copy;9.10.2017 7:40
13;Delete;9.10.2017 6:55
13;SendToWeb;9.9.2017 8:49
13;Delete;9.8.2017 7:26
13;Open;9.10.2017 7:07
13;Move;9.10.2017 7:07
13;Delete;9.10.2017 7:17
13;Copy;9.7.2017 14:51
13;Copy;9.7.2017 14:56
13;Open;9.7.2017 13:42
13;Copy;9.7.2017 14:45
13;Copy;9.7.2017 14:45
13;Copy;9.7.2017 14:45
13;Copy;9.7.2017 12:34
13;Delete;09/15/2017 09:33:28
13;Copy;09/15/2017 08:53:26
14;Copy;09/14/2017 08:16:30
14;Open;09/20/2017 08:50:42
14;Open;09/20/2017 10:42:08
14;Delete;09/15/2017 08:29:13
14;Open;09/17/2017 10:07:34
14;Copy;9.7.2017 12:49
14;Copy;09/17/2017 09:51:59
14;Delete;09/14/2017 14:06:33
14;Delete;09/14/2017 14:06:35
14;Open;09/20/2017 08:31:28
14;Open;09/17/2017 09:45:43
14;Move;09/17/2017 09:45:42
14;Open;09/22/2017 10:19:30
14;Move;09/15/2017 08:29:13
14;Open;9.7.2017 12:38
14;Delete;09/20/2017 10:45:29
14;Open;09/20/2017 09:33:31
14;Open;09/22/2017 09:05:42
14;Open;9.10.2017 7:12
14;Open;9.7.2017 13:36
14;Delete;09/14/2017 14:15:38
14;Delete;09/28/2017 09:54:12
14;Open;09/14/2017 10:17:22
3418;Open;09/23/2017 12:19:22
3418;Open;09/23/2017 12:48:09
436;Delete;09/21/2017 15:19:04
961;Rename;09/14/2017 13:28:26
961;Rename;09/14/2017 13:49:36
3653;Copy;09/22/2017 13:23:25
3653;Copy;09/14/2017 08:16:30
743;Create;09/22/2017 13:49:24
743;Open;09/22/2017 13:49:33
743;Delete;09/22/2017 13:49:33
147;Copy;09/27/2017 09:16:15
147;Copy;09/27/2017 09:06:40
147;Delete;09/27/2017 09:09:54
147;Copy;09/27/2017 09:09:44
